,total_annual_inc,fico_score,home_ownership,installment,loan_amnt,earliest_cr_line,issue_d,dti_jnt,mort_acc,term,verification_status_joint,zip_code,open_acc,total_acc,revol_util,credit_ratio,installment_ratio,credit_history
92,259000.0,662.0,3,880.61,35000.0,081991,122015,12.49,3.0,1,2,10,4.0,14.0,67.9,0.286,0.025,8888
93,64000.0,702.0,2,482.09,18200.0,092001,122015,32.49,0.0,1,2,65,11.0,20.0,51.9,0.55,0.026,5204
94,140500.0,667.0,2,586.24,18000.0,072000,122015,22.04,2.0,0,2,60,8.0,30.0,79.0,0.267,0.033,5631
95,257400.0,662.0,3,929.87,28000.0,031996,122015,18.24,3.0,0,2,55,14.0,28.0,94.6,0.5,0.033,7214
96,190000.0,722.0,3,156.86,4400.0,011998,122015,40.74,4.0,0,2,58,18.0,42.0,72.1,0.429,0.036,6543
97,50000.0,692.0,2,272.58,6600.0,122006,122015,36.5,0.0,0,2,68,8.0,16.0,93.9,0.5,0.041,3287
98,185000.0,687.0,3,712.96,20000.0,072001,122015,26.0,1.0,0,2,76,7.0,11.0,88.4,0.636,0.036,5266
99,184200.0,697.0,3,963.52,28000.0,111989,122015,18.16,5.0,0,2,31,14.0,36.0,37.4,0.389,0.034,9526
100,249000.0,692.0,3,927.1,35000.0,091999,122015,16.9,4.0,1,2,80,8.0,21.0,66.0,0.381,0.026,5935
101,325727.04144222336,667.0,1,600.27,18075.0,082002,122015,3.47,2.0,0,2,48,8.0,12.0,35.7,0.667,0.033,4870
102,92478.0,672.0,1,418.4,12000.0,102001,122015,32.57,3.0,0,2,07,12.0,22.0,38.5,0.545,0.035,5174
103,107000.0,672.0,1,294.09,10650.0,012007,122015,31.2,0.0,1,2,78,5.0,7.0,96.8,0.714,0.028,3256
104,134400.0,702.0,3,833.82,23000.0,032004,122015,23.38,1.0,0,2,04,13.0,21.0,42.8,0.619,0.036,4292
105,145000.0,682.0,1,252.1,8000.0,082003,122015,21.74,2.0,0,2,54,8.0,30.0,86.8,0.267,0.032,4505
106,246207.0,697.0,3,880.61,35000.0,021990,122015,44.84,2.0,1,2,75,11.0,27.0,55.3,0.407,0.025,9434
107,240000.0,692.0,3,1240.03,35000.0,022003,122015,17.34,4.0,0,2,76,10.0,29.0,62.9,0.345,0.035,4686
108,231200.0,682.0,3,927.1,35000.0,082005,122015,24.48,3.0,1,2,78,11.0,24.0,26.3,0.458,0.026,3774
109,135000.0,687.0,3,354.11,15500.0,061997,122015,11.66,4.0,1,2,41,6.0,17.0,95.4,0.353,0.023,6757
110,95400.0,717.0,2,166.05,5000.0,111986,122015,38.53,0.0,0,2,08,4.0,21.0,80.8,0.19,0.033,10622
111,195000.0,662.0,2,914.89,33825.0,031989,122015,30.28,0.0,1,2,94,21.0,27.0,69.6,0.778,0.027,9771
112,111000.0,662.0,2,688.23,20000.0,051961,122015,37.53,3.0,0,2,30,11.0,34.0,86.9,0.324,0.034,19937
113,131000.0,682.0,3,680.67,24650.0,091998,122015,14.37,0.0,1,2,66,6.0,17.0,55.8,0.353,0.028,6300
114,128000.0,667.0,1,303.81,12000.0,031997,122015,38.59,5.0,1,2,55,9.0,20.0,64.1,0.45,0.025,6849
115,245000.0,672.0,3,680.36,20000.0,121998,122015,14.21,7.0,0,2,95,11.0,44.0,18.8,0.25,0.034,6209
116,111600.0,732.0,2,695.66,20450.0,032011,122015,11.18,0.0,0,2,11,10.0,10.0,19.8,0.923,0.034,1736
117,140000.0,667.0,1,1262.88,35000.0,101998,122015,18.04,1.0,0,2,44,13.0,22.0,54.6,0.591,0.036,6270
118,224000.0,667.0,3,1190.62,35000.0,111997,122015,17.1,3.0,0,2,92,9.0,20.0,50.2,0.45,0.034,6604
119,259000.0,677.0,3,327.79,15000.0,041977,122015,13.68,1.0,1,2,01,14.0,38.0,73.9,0.368,0.022,14123
120,210000.0,662.0,3,350.67,11000.0,122002,122015,11.7,3.0,0,2,95,10.0,20.0,43.1,0.5,0.032,4748
121,125000.0,667.0,3,734.22,26050.0,031997,122015,42.82,4.0,1,2,24,9.0,42.0,1.4,0.214,0.028,6849
122,67286.0,662.0,2,231.98,6075.0,031992,122015,27.56,2.0,0,2,32,7.0,17.0,56.9,0.412,0.038,8675
123,94000.0,667.0,2,510.05,20000.0,102009,122015,23.04,0.0,1,2,80,8.0,16.0,89.5,0.5,0.026,2252
124,104000.0,677.0,3,379.76,15000.0,092006,122015,18.55,1.0,1,2,34,9.0,13.0,46.4,0.692,0.025,3378
125,297000.0,677.0,3,533.75,24000.0,071993,122015,12.62,3.0,1,2,22,14.0,31.0,61.7,0.452,0.022,8188
126,93238.0,692.0,3,202.69,6000.0,082010,122015,27.36,0.0,0,2,29,21.0,23.0,30.6,0.913,0.034,1948
127,180200.0,707.0,3,328.43,10000.0,041980,122015,25.08,5.0,0,2,06,17.0,25.0,68.3,0.68,0.033,13027
128,64958.0,672.0,2,402.86,10000.0,101998,122015,28.1,0.0,0,2,86,5.0,8.0,96.9,0.625,0.04,6270
129,53592.0,662.0,3,492.7,15675.0,112003,122015,21.13,1.0,1,2,31,10.0,16.0,45.5,0.625,0.031,4413
130,252000.0,677.0,3,849.78,34200.0,052003,122015,31.82,3.0,1,2,54,10.0,22.0,78.7,0.455,0.025,4597
131,197000.0,697.0,3,444.79,20000.0,041990,122015,12.96,5.0,1,2,07,11.0,26.0,62.2,0.423,0.022,9375
132,130000.0,687.0,2,510.05,20000.0,021996,122015,47.04,0.0,1,2,20,9.0,16.0,97.4,0.562,0.026,7243
133,200000.0,667.0,1,232.47,7000.0,081998,122015,10.22,0.0,0,2,07,9.0,20.0,69.1,0.45,0.033,6331
134,179000.0,662.0,2,261.28,7800.0,022003,122015,22.52,3.0,0,2,85,12.0,36.0,98.3,0.333,0.033,4686
135,120000.0,667.0,3,727.98,20000.0,072005,122015,29.25,5.0,0,2,89,9.0,21.0,78.7,0.429,0.036,3805
136,103938.0,667.0,2,529.77,20000.0,062012,122015,27.66,0.0,1,2,44,8.0,11.0,67.2,0.727,0.026,1278
137,236000.0,687.0,3,293.12,9000.0,112002,122015,18.78,3.0,0,2,98,11.0,23.0,69.4,0.478,0.033,4778
138,151456.0,692.0,2,802.54,31275.0,042004,122015,22.81,2.0,1,2,91,8.0,22.0,85.1,0.364,0.026,4261
139,175000.0,677.0,3,369.17,15000.0,041976,122015,27.61,2.0,1,2,54,22.0,45.0,79.5,0.478,0.025,14488
140,229731.0,702.0,3,1204.4,35000.0,122000,122015,15.83,6.0,0,2,94,7.0,14.0,75.4,0.5,0.034,5478
141,189000.0,677.0,2,798.2,27200.0,081998,122015,31.88,0.0,1,2,98,7.0,33.0,88.0,0.212,0.029,6331
142,219000.0,662.0,3,526.61,20800.0,022001,122015,41.5,1.0,1,2,76,11.0,19.0,77.2,0.579,0.025,5416
143,325727.04144222336,672.0,3,898.13,35000.0,051996,122015,11.57,4.0,1,2,34,8.0,24.0,98.3,0.333,0.026,7153
144,201429.0,682.0,2,778.06,30000.0,052007,122015,26.9,0.0,1,2,40,11.0,15.0,50.3,0.733,0.026,3136
145,136000.0,662.0,3,411.22,18000.0,092005,122015,21.06,2.0,1,2,85,9.0,27.0,80.2,0.333,0.023,3743
146,325727.04144222336,667.0,3,840.2,35000.0,031987,122015,7.59,5.0,1,2,93,5.0,21.0,77.9,0.238,0.024,10502
147,104898.0,697.0,2,525.49,16000.0,021998,122015,19.01,2.0,0,2,34,6.0,15.0,52.1,0.4,0.033,6512
148,70000.0,662.0,2,386.67,10550.0,112003,122015,17.78,0.0,0,2,40,5.0,22.0,97.9,0.227,0.037,4413
149,227400.0,672.0,3,423.33,18000.0,062001,122015,15.25,1.0,1,2,98,18.0,29.0,54.0,0.621,0.024,5296
150,175000.0,672.0,3,646.87,18000.0,081996,122015,39.06,2.0,0,2,34,22.0,45.0,76.8,0.636,0.036,7061
151,325727.04144222336,682.0,3,985.29,30000.0,061997,122015,30.7,6.0,0,2,33,19.0,38.0,63.4,0.5,0.033,6757
152,89000.0,667.0,2,72.35,2000.0,032001,122015,34.83,4.0,0,2,04,8.0,21.0,65.1,0.381,0.034,5388
153,79200.0,672.0,3,334.94,8425.0,012007,122015,37.84,0.0,0,2,39,8.0,11.0,30.2,0.727,0.04,3256
154,68628.0,662.0,2,544.29,16000.0,122003,122015,18.27,2.0,0,2,89,3.0,16.0,93.6,0.188,0.034,4383
155,108000.0,677.0,3,543.8,15000.0,062010,122015,18.64,1.0,0,2,77,7.0,9.0,59.7,0.778,0.036,2009
156,149600.0,672.0,3,337.81,10000.0,032007,122015,25.44,1.0,0,2,28,7.0,11.0,33.6,0.636,0.034,3197
157,116000.0,677.0,2,289.02,8800.0,022007,122015,28.6,0.0,0,2,32,12.0,15.0,77.5,0.8,0.033,3225
158,69540.0,672.0,3,456.93,17250.0,102005,122015,31.91,1.0,1,2,37,8.0,18.0,56.9,0.444,0.026,3713
159,143500.0,697.0,3,402.57,16000.0,052003,122015,47.04,2.0,1,2,31,17.0,39.0,41.5,0.436,0.025,4597
160,204000.0,662.0,3,423.11,17625.0,121990,122015,16.81,5.0,1,2,93,8.0,28.0,58.6,0.286,0.024,9131
161,153000.0,682.0,1,289.4,9000.0,092004,122015,13.88,0.0,0,2,72,3.0,26.0,21.7,0.175,0.032,4108
162,265000.0,697.0,3,907.73,35000.0,102002,122015,35.16,6.0,1,2,04,17.0,41.0,89.4,0.415,0.026,4809
163,190000.0,707.0,3,782.15,25000.0,092004,122015,21.9,3.0,0,2,10,11.0,24.0,63.5,0.458,0.031,4108
164,214162.0,667.0,2,770.0,21600.0,082000,122015,10.08,2.0,0,2,96,10.0,35.0,74.1,0.286,0.036,5600
165,313918.0,677.0,3,658.5,28000.0,061982,122015,18.72,7.0,1,2,20,18.0,45.0,68.0,0.383,0.024,12236
166,230000.0,682.0,2,365.53,16000.0,062007,122015,15.13,0.0,1,2,19,13.0,24.0,72.1,0.542,0.023,3105
167,109834.0,682.0,3,710.14,21200.0,061982,122015,23.2,3.0,0,2,30,8.0,26.0,81.8,0.308,0.033,12236
168,205000.0,687.0,3,892.59,35000.0,091996,122015,16.81,2.0,1,2,91,13.0,26.0,33.6,0.5,0.026,7030
169,156000.0,707.0,1,759.52,30000.0,102002,122015,31.62,2.0,1,2,38,9.0,20.0,81.9,0.45,0.025,4809
170,115600.0,672.0,2,516.17,15000.0,122003,122015,13.59,0.0,0,2,10,8.0,12.0,91.0,0.667,0.034,4383
171,175000.0,697.0,3,423.4,13000.0,122009,122015,14.14,1.0,0,2,20,14.0,24.0,78.8,0.583,0.033,2191
172,50000.0,662.0,2,145.02,4000.0,052011,122015,37.37,0.0,0,2,33,7.0,8.0,72.1,0.875,0.036,1675
173,156000.0,677.0,1,72.35,2000.0,102000,122015,38.76,1.0,0,2,19,17.0,31.0,78.7,0.548,0.035,5539
174,182000.0,692.0,3,576.14,24000.0,102005,122015,15.65,1.0,1,2,99,22.0,45.0,40.7,0.667,0.024,3713
175,91980.0,707.0,3,422.69,16800.0,042004,122015,17.53,1.0,1,2,45,6.0,13.0,18.9,0.462,0.025,4261
176,102000.0,667.0,3,288.07,12000.0,042010,122015,19.94,1.0,1,2,70,8.0,11.0,34.4,0.727,0.024,2070
177,170000.0,702.0,2,818.35,25000.0,101991,122015,11.0,0.0,0,2,39,3.0,12.0,89.1,0.25,0.033,8827
178,104000.0,662.0,3,267.6,7675.0,111999,122015,25.16,4.0,0,2,72,7.0,20.0,79.9,0.35,0.035,5874
179,284000.0,742.0,3,1172.39,35000.0,021984,112015,29.28,4.0,0,2,60,22.0,45.0,27.2,0.397,0.033,11596
180,154000.0,737.0,3,304.03,9000.0,122001,122015,31.02,3.0,0,2,60,22.0,32.0,29.5,0.75,0.034,5113
181,119200.0,662.0,2,602.3,17000.0,022008,122015,30.2,0.0,0,2,75,8.0,28.0,84.0,0.286,0.035,2860
182,176000.0,687.0,3,441.82,16000.0,061987,112015,30.49,2.0,1,2,29,10.0,18.0,46.4,0.556,0.028,10380
183,65000.0,677.0,1,320.78,9200.0,012005,112015,4.14,0.0,0,2,71,6.0,9.0,10.4,0.667,0.035,3956
184,240592.0,672.0,3,661.75,22550.0,121994,112015,27.13,1.0,1,2,75,17.0,33.0,51.7,0.515,0.029,7640
185,140000.0,712.0,2,739.32,23800.0,072001,112015,12.66,0.0,1,2,01,10.0,16.0,12.2,0.625,0.031,5236
186,87900.0,702.0,3,589.22,18000.0,112001,112015,21.02,3.0,0,2,76,9.0,27.0,31.3,0.333,0.033,5113
187,120000.0,722.0,3,361.77,10800.0,112004,112015,23.8,0.0,0,2,44,12.0,21.0,31.6,0.571,0.033,4017
188,135288.0,687.0,2,510.07,16000.0,101995,122015,26.13,0.0,0,2,77,8.0,19.0,72.6,0.421,0.032,7366
189,152000.0,697.0,3,615.86,24000.0,012006,112015,21.6,1.0,1,2,93,5.0,10.0,71.9,0.5,0.026,3591
190,245000.0,742.0,3,770.68,25000.0,061996,122015,17.97,7.0,0,2,47,14.0,45.0,47.0,0.269,0.031,7122
191,102000.0,687.0,1,669.94,20000.0,121996,122015,18.1,2.0,0,2,40,7.0,22.0,34.2,0.318,0.033,6939
192,105000.0,662.0,2,329.65,9600.0,081989,122015,31.84,0.0,0,2,99,7.0,14.0,58.0,0.5,0.034,9618
193,145000.0,672.0,3,714.17,29750.0,022006,112015,10.35,1.0,1,2,12,8.0,12.0,60.3,0.667,0.024,3560
194,270000.0,667.0,3,844.52,25000.0,081996,112015,6.52,3.0,0,2,08,13.0,32.0,44.3,0.406,0.034,7031
195,156000.0,677.0,3,688.15,22400.0,012002,112015,30.68,3.0,1,2,32,9.0,22.0,90.5,0.409,0.031,5052
196,134000.0,687.0,2,659.43,20000.0,061999,112015,8.65,1.0,0,2,36,4.0,13.0,71.5,0.308,0.033,5997
197,55464.0,667.0,3,255.04,8000.0,111986,112015,17.4,0.0,0,2,72,10.0,23.0,49.5,0.435,0.032,10592
198,171000.0,677.0,2,639.67,28000.0,091981,112015,13.52,1.0,1,2,95,7.0,24.0,98.2,0.292,0.023,12479
199,157440.0,712.0,3,461.96,20000.0,062005,112015,17.91,2.0,1,2,98,8.0,26.0,67.5,0.308,0.023,3805
200,113740.0,682.0,2,168.91,5000.0,051997,112015,36.62,0.0,0,2,76,8.0,17.0,30.3,0.471,0.034,6758
201,161000.0,662.0,3,468.8,20000.0,061998,112015,14.79,4.0,1,2,54,11.0,45.0,63.7,0.204,0.023,6362
202,126000.0,677.0,2,272.15,8000.0,082009,112015,45.61,0.0,0,2,15,13.0,26.0,65.4,0.5,0.034,2283
203,138000.0,722.0,3,204.23,6500.0,012000,112015,24.2,7.0,0,2,80,6.0,15.0,60.1,0.4,0.031,5783
204,184000.0,677.0,3,119.07,3500.0,061988,112015,17.01,6.0,0,2,46,14.0,37.0,55.6,0.378,0.034,10014
205,216000.0,692.0,2,1318.45,35000.0,082005,112015,21.86,0.0,0,2,78,16.0,37.0,83.9,0.432,0.038,3744
206,149000.0,682.0,3,219.88,10000.0,092004,112015,22.91,2.0,1,2,72,10.0,38.0,46.0,0.263,0.022,4078
207,104000.0,677.0,2,230.98,10000.0,072012,112015,19.34,0.0,1,2,33,7.0,10.0,63.6,0.7,0.023,1218
208,104000.0,687.0,3,494.57,15000.0,042005,122015,24.84,0.0,0,2,56,7.0,15.0,63.9,0.467,0.033,3896
209,156000.0,702.0,1,997.15,30000.0,062008,122015,24.41,0.0,0,2,75,13.0,16.0,72.9,0.812,0.033,2739
210,140000.0,662.0,2,523.0,15000.0,091997,112015,29.18,0.0,0,2,36,20.0,24.0,40.8,0.833,0.035,6635
211,89000.0,672.0,3,285.75,8400.0,092005,112015,23.22,0.0,0,2,04,5.0,12.0,88.7,0.417,0.034,3713
212,120640.0,672.0,2,161.32,5000.0,112003,112015,19.33,3.0,0,2,60,7.0,26.0,71.2,0.269,0.032,4383
213,146000.0,712.0,3,461.96,20000.0,051998,112015,13.82,5.0,1,2,97,8.0,23.0,43.7,0.348,0.023,6393
214,130600.0,707.0,3,81.65,2400.0,031994,122015,34.68,6.0,0,2,46,8.0,23.0,65.5,0.348,0.034,7945
215,125400.0,752.0,3,523.0,15000.0,082002,122015,47.04,2.0,0,2,92,16.0,26.0,15.3,0.615,0.035,4870
216,155000.0,697.0,2,563.7,20000.0,032004,112015,34.48,0.0,1,2,91,18.0,29.0,83.7,0.621,0.028,4262
217,167450.0,702.0,3,165.53,4900.0,061993,112015,9.93,2.0,0,2,17,10.0,20.0,60.7,0.5,0.034,8188
218,203000.0,702.0,2,750.86,24000.0,122000,122015,12.88,0.0,0,2,92,8.0,16.0,62.6,0.5,0.031,5478
219,252000.0,667.0,3,778.06,30000.0,011996,112015,39.97,4.0,1,2,29,22.0,45.0,88.7,0.322,0.026,7244
220,230000.0,667.0,3,197.83,6000.0,062003,112015,14.14,1.0,0,2,03,10.0,16.0,25.1,0.625,0.033,4536
221,159000.0,692.0,3,303.67,8450.0,052000,112015,41.53,2.0,0,2,18,22.0,41.0,87.2,0.683,0.036,5662
222,148000.0,692.0,3,481.03,21600.0,101987,112015,24.75,2.0,1,2,53,10.0,21.0,73.1,0.476,0.022,10258
223,150000.0,692.0,3,170.09,5000.0,081993,112015,41.34,4.0,0,2,60,15.0,39.0,75.2,0.385,0.034,8127
224,58000.0,687.0,2,256.56,7000.0,112008,112015,47.04,0.0,0,2,64,5.0,9.0,98.3,0.556,0.037,2556
225,193000.0,677.0,2,200.99,6000.0,092003,112015,17.08,1.0,0,2,80,5.0,19.0,96.4,0.263,0.033,4444
226,88000.0,707.0,1,387.15,12000.0,122005,112015,19.9,0.0,0,2,98,6.0,12.0,67.7,0.5,0.032,3622
227,285000.0,702.0,3,461.96,20000.0,012005,122015,20.05,4.0,1,2,93,15.0,33.0,32.9,0.455,0.023,3986
228,222000.0,697.0,3,664.77,20000.0,052004,122015,10.21,3.0,0,2,90,9.0,23.0,41.5,0.391,0.033,4231
229,240000.0,682.0,3,637.58,20000.0,082003,112015,10.74,1.0,0,2,60,18.0,45.0,38.9,0.353,0.032,4475
230,125000.0,687.0,1,456.91,20000.0,072005,112015,16.25,4.0,1,2,97,6.0,31.0,63.4,0.194,0.023,3775
231,122000.0,722.0,3,322.63,10000.0,101997,112015,27.17,3.0,0,2,82,12.0,32.0,48.0,0.375,0.032,6605
232,169000.0,672.0,3,461.9,18000.0,022000,112015,27.78,2.0,1,2,92,9.0,16.0,85.0,0.562,0.026,5752
233,122400.0,702.0,3,602.95,18000.0,041999,112015,28.16,4.0,0,2,65,7.0,31.0,60.4,0.226,0.033,6058
234,202500.0,722.0,3,577.63,22650.0,091983,112015,14.74,4.0,1,2,29,6.0,23.0,97.7,0.261,0.026,11749
235,325727.04144222336,717.0,3,464.95,15000.0,101996,112015,11.98,5.0,0,2,92,8.0,24.0,73.8,0.333,0.031,6970
236,156000.0,667.0,3,398.86,12000.0,052002,112015,14.28,1.0,0,2,96,13.0,15.0,50.4,0.867,0.033,4932
237,121000.0,712.0,2,632.94,25000.0,082008,112015,25.4,0.0,1,2,28,7.0,17.0,85.1,0.412,0.025,2648
238,160000.0,682.0,3,486.92,22400.0,052001,112015,13.31,1.0,1,2,92,7.0,18.0,46.0,0.389,0.022,5297
239,72102.0,687.0,3,427.1,14050.0,051998,122015,33.53,2.0,1,2,49,10.0,23.0,49.6,0.435,0.03,6423
240,93524.0,677.0,2,680.36,20000.0,111998,112015,17.09,0.0,0,2,95,4.0,14.0,67.8,0.286,0.034,6209
241,181000.0,672.0,3,329.72,10000.0,051993,112015,13.38,6.0,0,2,11,8.0,21.0,66.4,0.381,0.033,8219
242,247240.0,687.0,3,1172.39,35000.0,012006,112015,18.76,2.0,0,2,33,14.0,31.0,58.9,0.452,0.033,3591
243,194400.0,687.0,2,869.66,35000.0,111992,112015,22.56,0.0,1,2,44,9.0,20.0,72.7,0.45,0.025,8400
244,192000.0,722.0,3,891.2,25000.0,022004,112015,23.98,6.0,0,2,62,10.0,42.0,2.4,0.238,0.036,4291
245,113400.0,662.0,3,456.91,20000.0,091967,112015,11.15,4.0,1,2,98,8.0,30.0,68.8,0.267,0.023,17593
246,210000.0,697.0,3,675.62,20000.0,071994,112015,11.96,5.0,0,2,90,7.0,20.0,70.5,0.35,0.034,7793
247,154440.0,687.0,3,589.22,18000.0,052000,112015,26.0,0.0,0,2,33,8.0,13.0,64.0,0.615,0.033,5662
248,155000.0,667.0,3,669.44,19200.0,042004,112015,28.97,3.0,0,2,60,19.0,35.0,55.6,0.543,0.035,4231
249,173730.88,697.0,2,483.94,15000.0,081997,112015,37.49,0.0,0,2,19,11.0,29.0,86.6,0.379,0.032,6666
250,144000.0,677.0,2,322.05,12800.0,041994,112015,12.14,0.0,1,2,76,9.0,34.0,7.6,0.265,0.025,7884
251,228506.0,682.0,3,531.82,16000.0,082004,112015,14.09,0.0,0,2,30,6.0,11.0,63.3,0.545,0.033,4109
252,95220.0,677.0,2,288.45,8400.0,022004,112015,21.86,1.0,0,2,15,5.0,10.0,31.3,0.5,0.034,4291
253,192000.0,662.0,3,548.29,24000.0,072003,112015,22.67,2.0,1,2,29,12.0,37.0,64.9,0.324,0.023,4506
254,197000.0,672.0,3,1247.68,35000.0,061990,112015,10.67,5.0,0,2,92,7.0,22.0,64.2,0.318,0.036,9284
255,121809.0,667.0,3,401.97,12000.0,112004,112015,19.18,2.0,0,2,34,6.0,15.0,42.7,0.4,0.033,4017
256,125000.0,667.0,1,307.21,10000.0,052003,112015,20.13,1.0,1,2,12,7.0,15.0,75.8,0.467,0.031,4567
257,165000.0,712.0,3,468.8,20000.0,012003,112015,30.2,1.0,1,2,93,11.0,29.0,59.8,0.379,0.023,4687
258,150001.0,682.0,3,637.58,20000.0,081996,112015,16.76,1.0,0,2,77,12.0,36.0,80.1,0.333,0.032,7031
259,100000.0,667.0,3,664.77,20000.0,042005,112015,18.18,1.0,0,2,04,13.0,19.0,66.1,0.684,0.033,3866
260,50000.0,682.0,3,123.94,3700.0,081978,112015,26.0,1.0,0,2,76,8.0,20.0,56.9,0.4,0.033,13606
261,245000.0,692.0,3,892.59,35000.0,021998,112015,13.42,6.0,1,2,22,11.0,25.0,63.9,0.44,0.026,6482
262,97000.0,672.0,3,314.2,10000.0,121996,112015,21.44,4.0,0,2,37,6.0,22.0,57.6,0.273,0.031,6909
263,153000.0,702.0,3,1220.33,35000.0,071997,112015,20.37,2.0,0,2,97,9.0,21.0,87.9,0.429,0.035,6697
264,132000.0,697.0,3,318.79,10000.0,052001,112015,25.84,1.0,0,2,63,11.0,18.0,51.7,0.611,0.032,5297
265,275000.0,677.0,3,472.1,19000.0,071985,112015,47.04,3.0,1,2,77,22.0,45.0,33.3,0.403,0.025,11080
266,50000.0,702.0,1,318.12,8775.0,022000,122015,39.56,0.0,0,2,74,14.0,23.0,49.7,0.609,0.036,5782
267,274000.0,677.0,3,277.18,12000.0,011996,112015,3.47,1.0,1,2,91,9.0,13.0,39.4,0.692,0.023,7244
268,101500.0,687.0,2,368.24,14350.0,012007,112015,21.85,0.0,1,2,60,7.0,11.0,58.1,0.636,0.026,3226
269,171000.0,717.0,3,1154.0,35000.0,042001,112015,13.84,3.0,0,2,77,5.0,20.0,98.3,0.25,0.033,5327
270,136730.0,692.0,3,498.58,15000.0,121984,112015,33.05,3.0,0,2,66,10.0,32.0,89.6,0.312,0.033,11292
271,225000.0,662.0,3,392.81,12000.0,112001,112015,6.86,6.0,0,2,97,5.0,17.0,82.5,0.294,0.033,5113
272,74160.0,682.0,3,188.52,6000.0,091997,112015,13.62,1.0,0,2,43,5.0,8.0,78.6,0.625,0.031,6635
273,158000.0,662.0,3,505.72,20100.0,041999,112015,12.87,2.0,1,2,48,15.0,25.0,82.8,0.6,0.025,6058
274,155000.0,707.0,1,824.29,25000.0,082001,112015,29.86,0.0,0,2,55,21.0,27.0,32.1,0.778,0.033,5205
275,121000.0,672.0,3,346.47,15000.0,092004,112015,11.06,0.0,1,2,77,7.0,11.0,48.5,0.636,0.023,4078
